ObjectID,GlobalID,Monitoring Date,Monitor Names,Vernal Pool?,Vernal Pool Name or Number,Vernal Pool Axis,Project Site,Unlisted Project Site,Lagoon Transect Name/Number,Unlisted Lagoon Transect Name/Number,NCOS Transect Name/Number,NP Transect Name/Number,Unlisted NP Transect Name/Number,Transect Name/Number,Total Transect Length,Transect Start Time,Transect Finish Time,Transect Notes,Transect Distance of Quadrat,Side of Transect (Left or Right),Vernal Pool Zone,Quadrat Notes (Optional),Percent Bare Ground,Percent Natural Thatch,Percent Mowed/Trimmed Thatch,Thatch Notes (Optional),Count of Native Species,Sum of Native Cover,Count of Non-Native Species,Sum of Non-Native Cover,Count of Unknown Species,Sum of Unknown Cover,Sum of Thatch,Sum of Other Cover,Bare Ground,SUM of ALL COVER,CreationDate,Creator,EditDate,Editor,x,y
3657,76f887f5-eb0d-4660-8b83-980d59b88e7a,5/22/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,2,minor,UNLISTED,Ellwood Mesa,,,,,,,22,15:34,16:38,,22,Right,edge,,0,99,0,,1,3,10,25,0,0,99,0,0,127,5/22/2023 11:58:11 PM,joannatang@umail.ucsb.edu_ucsb,5/22/2023 11:58:11 PM,joannatang@umail.ucsb.edu_ucsb,-119.886985555037,34.4185599903433
3658,dbad5b5e-0b86-449d-a53e-3c69870f3d87,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,major,UNLISTED,Ellwood Mesa,,,,,,,20,15:34,,,2,Right,,,0,99,0,,0,0,5,111,0,0,99,0,0,210,5/27/2023 12:14:55 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:14:55 AM,joannatang@umail.ucsb.edu_ucsb,-119.887418377353,34.4188218144852
3659,18a7d241-1fb6-4399-a2df-78324acfa125,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,major,UNLISTED,Ellwood Mesa,,,,,,,20,15:34,,,6,Right,bottom,,0,99,0,,2,6,1,93,0,0,99,0,0,198,5/27/2023 12:15:05 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:15:05 AM,joannatang@umail.ucsb.edu_ucsb,-119.887457419142,34.4187988014086
3660,64615cf8-509c-4bdc-9d31-c9649ca467c8,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,major,UNLISTED,Ellwood Mesa,,,,,,,20,15:34,,,10,Right,transition,,1,98,0,,2,5,2,77,0,0,98,0,1,181,5/27/2023 12:15:12 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:15:12 AM,joannatang@umail.ucsb.edu_ucsb,-119.88745414504,34.4188282912347
3661,0bd80e8e-29e7-4945-9c47-a2566d9b3103,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,major,UNLISTED,Ellwood Mesa,,,,,,,20,15:34,,,14,Right,transition,,1,98,0,,3,9,6,101,0,0,98,0,1,209,5/27/2023 12:15:16 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:15:16 AM,joannatang@umail.ucsb.edu_ucsb,-119.887487408857,34.418853834423
3662,db311775-887a-4aaa-9e05-d3057933d7e8,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,major,UNLISTED,Ellwood Mesa,,,,,,,20,15:34,,,18,Right,transition,,4,95,0,,2,4,4,103,0,0,95,0,4,206,5/27/2023 12:15:21 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:15:21 AM,joannatang@umail.ucsb.edu_ucsb,-119.887539655139,34.4188069300977
3663,79209265-e4ff-40d5-8b46-81f5023caf21,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,major,UNLISTED,Ellwood Mesa,,,,,,,20,15:34,15:24,,20,Left,edge,,11,6,0,,1,1,5,83,0,0,6,0,11,101,5/27/2023 12:15:27 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:15:27 AM,joannatang@umail.ucsb.edu_ucsb,-119.887519502677,34.4187045355425
3664,82941d9c-505c-4091-a199-0f952883b14a,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,minor,UNLISTED,Ellwood Mesa,,,,,,,14,15:34,,,2,Right,transition,,1,98,0,,2,4,4,93,0,0,98,0,1,196,5/27/2023 12:15:43 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:15:43 AM,joannatang@umail.ucsb.edu_ucsb,-119.887561136383,34.4187282018444
3665,0273c9cc-0093-4115-9b39-7e5894f71417,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,minor,UNLISTED,Ellwood Mesa,,,,,,,14,15:34,,,2,Right,transition,,0,99,0,,3,7,3,97,0,0,99,0,0,203,5/27/2023 12:16:02 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:16:02 AM,joannatang@umail.ucsb.edu_ucsb,-119.887325795723,34.4188390332069
3666,673c18dc-c976-4bf5-9d7c-72f92a4703a8,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,3,major,UNLISTED,Ellwood,,,,,,,20,14:52,,,0,Left,edge,,0,99,0,,0,0,4,123,0,0,99,0,0,222,5/27/2023 12:16:07 AM,ccber_user,5/27/2023 12:16:07 AM,ccber_user,-119.88747184,34.41871033
3667,3149232a-3f1c-4e22-b7d2-140de7d6ba32,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,minor,UNLISTED,Ellwood Mesa,,,,,,,14,15:34,15:38,,14,Right,edge,,0,99,0,,0,0,4,97,0,0,99,0,0,196,5/27/2023 12:16:08 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:16:08 AM,joannatang@umail.ucsb.edu_ucsb,-119.887373002959,34.4188936348588
3668,8fa686a4-57d0-463d-afbb-4a7dafc0f1ac,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,3,major,UNLISTED,Ellwood,,,,,,,20,14:52,,,0,Left,transition,,0,99,0,,1,7,4,103,0,0,99,0,0,209,5/27/2023 12:16:09 AM,ccber_user,5/27/2023 12:16:09 AM,ccber_user,-119.88746746,34.41879399
3669,e711dea1-7421-431e-acb1-817bd2a38514,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,3,major,UNLISTED,Ellwood,,,,,,,20,14:52,,,8,Left,bottom,,5,50,0,,2,89,1,10,0,0,50,0,5,154,5/27/2023 12:16:10 AM,ccber_user,5/27/2023 12:16:10 AM,ccber_user,-119.88746719,34.41879495
3670,1332d395-77e5-4688-bb2b-9cb869a0c1e3,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,3,major,UNLISTED,Ellwood,,,,,,,20,14:52,,,12,Left,transition,,4,85,0,,2,8,2,86,0,0,85,0,4,183,5/27/2023 12:16:12 AM,ccber_user,5/27/2023 12:16:12 AM,ccber_user,-119.88747035,34.41880257
3671,6e099331-9f34-45b7-8666-3b7f55e9f7af,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,minor,UNLISTED,Ellwood Mesa,,,,,,,14,15:34,15:38,,12,Left,edge,,0,99,0,,0,0,4,105,0,0,99,0,0,204,5/27/2023 12:16:13 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:16:13 AM,joannatang@umail.ucsb.edu_ucsb,-119.887438493557,34.4188386235369
3672,a3523b4b-2396-479f-9bb9-d38a9b21afc1,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,3,major,UNLISTED,Ellwood,,,,,,,20,14:52,,,16,Left,transition,,0,99,0,,1,8,4,108,0,0,99,0,0,215,5/27/2023 12:16:13 AM,ccber_user,5/27/2023 12:16:13 AM,ccber_user,-119.88748367,34.41890507
3673,aa06f58d-0fc4-42f5-b452-3ea6916ea5b8,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,3,minor,UNLISTED,Ellwood,,,,,,,20,15:28,,,0,Left,edge,,0,30,0,,1,1,4,111,0,0,30,0,0,142,5/27/2023 12:16:16 AM,ccber_user,5/27/2023 12:16:16 AM,ccber_user,-119.88762207,34.4189503
3674,d302ad50-0ce9-4dce-a5cf-c698125fb809,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,3,minor,UNLISTED,Ellwood,,,,,,,20,15:28,,,4,Left,transition,,0,99,0,,2,32,1,23,0,0,99,0,0,154,5/27/2023 12:16:17 AM,ccber_user,5/27/2023 12:16:17 AM,ccber_user,-119.88755705,34.41882631
3675,5cc41e99-3d12-4c60-b4e4-688138c305f1,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,3,minor,UNLISTED,Ellwood,,,,,,,20,15:28,,,8,Left,bottom,,0,98,0,,2,38,3,35,0,0,98,0,0,171,5/27/2023 12:16:18 AM,ccber_user,5/27/2023 12:16:18 AM,ccber_user,-119.8874854,34.41884033
3676,e6534efc-268c-4fb2-afa0-0f8b55387117,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,4,minor,UNLISTED,Ellwood,,,,,,,8,16:40,,,0,Left,edge,,0,99,0,,1,60,5,38,0,0,99,0,0,197,5/27/2023 12:16:21 AM,ccber_user,5/27/2023 12:16:21 AM,ccber_user,-119.88797353,34.41959268
3677,7db43ac5-013d-419d-a2f7-b266232b9545,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,4,minor,UNLISTED,Ellwood Mesa,,,,,,,8,15:34,15:38,,2,Right,transition,,2,97,0,,3,6,6,35,0,0,97,0,2,140,5/27/2023 12:16:22 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:16:22 AM,joannatang@umail.ucsb.edu_ucsb,-119.887972980735,34.4196359302151
3678,df2b4646-31c6-4916-a456-0f3f348a9d74,5/26/2023 7:00:00 PM,"Joanna T, Johnny A",yes,4,minor,UNLISTED,Ellwood,,,,,,,8,16:40,,,4,Left,bottom,,0,99,0,,1,33,5,43,0,0,99,0,0,175,5/27/2023 12:16:23 AM,ccber_user,5/27/2023 12:16:23 AM,ccber_user,-119.88794353,34.41962379
3679,558d9419-fb1c-4311-9647-72e9cdd333a2,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,4,minor,UNLISTED,Ellwood Mesa,,,,,,,8,16:43,16:47,,8,Right,edge,,1,98,0,,1,18,6,18,0,0,98,0,1,135,5/27/2023 12:16:27 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:16:27 AM,joannatang@umail.ucsb.edu_ucsb,-119.887900993455,34.4196314337534
3680,5cb59e14-9039-4044-acdf-a0906932e533,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,6,minor,UNLISTED,Ellwood Mesa,,,,,,,8,16:34,16:53,,6,Right,transition,,1,94,0,,3,17,7,37,0,0,94,0,1,149,5/27/2023 12:16:32 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:16:32 AM,joannatang@umail.ucsb.edu_ucsb,-119.887911260377,34.4193897646994
3681,26a1b20c-4afe-4ddb-a969-6ac94cb09e1d,5/26/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,3,minor,UNLISTED,Ellwood Mesa,,,,,,,14,15:34,,,6,Right,bottom,,0,99,0,,2,30,3,15,0,0,99,0,0,144,5/27/2023 12:24:16 AM,joannatang@umail.ucsb.edu_ucsb,5/27/2023 12:24:16 AM,joannatang@umail.ucsb.edu_ucsb,-119.887429342414,34.4187415307932
3682,4fe2b937-0c7a-475a-a8ab-cb60a4007c6c,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,4,major,UNLISTED,Ellwood Mesa,,,,,,,12,13:21,,,2,Right,transition,,0,99,0,,1,10,5,35,0,0,99,0,0,144,5/31/2023 12:10:38 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:10:38 AM,joannatang@umail.ucsb.edu_ucsb,-119.870989176663,34.419744154398
3683,3810e3cf-8463-4b5d-a48d-b5fa5698980a,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,4,major,UNLISTED,Ellwood Mesa,,,,,,,12,13:21,,,6,Right,bottom,,1,98,0,,1,1,8,62,0,0,98,0,1,162,5/31/2023 12:10:50 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:10:50 AM,joannatang@umail.ucsb.edu_ucsb,-119.888204403909,34.4197786655516
3684,58b3ddf2-ad0f-414b-963d-da8e7aee3487,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,4,major,UNLISTED,Ellwood Mesa,,,,,,,12,13:21,,,10,Right,transition,,2,97,0,,3,7,6,44,0,0,97,0,2,150,5/31/2023 12:10:55 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:10:55 AM,joannatang@umail.ucsb.edu_ucsb,-119.888275412869,34.419738196245
3685,4a697c39-84bc-4f9d-aa7b-68ee466ded31,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,4,major,UNLISTED,Ellwood Mesa,,,,,,,12,13:21,14:48,,12,Left,edge,,0,99,0,,1,12,4,83,0,0,99,0,0,194,5/31/2023 12:10:57 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:10:57 AM,joannatang@umail.ucsb.edu_ucsb,-119.888345223783,34.4197559000889
3686,5cc3e228-c538-4ed3-badf-543838dee6b4,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Reference,major,UNLISTED,Ellwood Mesa,,,,,,,19,14:52,,"Alopecurus saccatus, Plagiobothrys undulatus in pool",2,Right,transition,,2,97,0,,1,10,5,97,0,0,97,0,2,206,5/31/2023 12:11:09 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:11:09 AM,joannatang@umail.ucsb.edu_ucsb,-119.888874340896,34.4197696710056
3687,08c90921-2e63-4fbe-9819-45a441fc9d83,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Reference,major,UNLISTED,Ellwood Mesa,,,,,,,19,14:52,,"Alopecurus saccatus, Plagiobothrys undulatus in pool",6,Right,transition,,8,17,0,,3,55,5,20,0,0,17,0,8,100,5/31/2023 12:11:12 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:11:12 AM,joannatang@umail.ucsb.edu_ucsb,-119.888968422906,34.4199861002226
3688,49c6abb7-9b8e-4b04-8833-6863d50d23b2,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Reference,major,UNLISTED,Ellwood Mesa,,,,,,,19,14:52,,"Alopecurus saccatus, Plagiobothrys undulatus in pool",10,Right,bottom,,50,0,0,,3,28,3,22,0,0,0,0,50,100,5/31/2023 12:11:18 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:11:18 AM,joannatang@umail.ucsb.edu_ucsb,-119.888910153831,34.4198193288595
3689,b2ce9565-a837-476c-ac89-70f26773ae35,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Reference,major,UNLISTED,Ellwood Mesa,,,,,,,18,14:52,,"Alopecurus saccatus, Plagiobothrys undulatus in pool",14,Right,transition,,0,99,0,,2,8,3,70,0,0,99,0,0,177,5/31/2023 12:11:22 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:11:22 AM,joannatang@umail.ucsb.edu_ucsb,-119.888815337893,34.4198408774472
3690,182bf929-f6aa-4905-bb97-dc898f1233bd,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Reference,major,UNLISTED,Ellwood Mesa,,,,,,,18,14:52,15:29,"Alopecurus saccatus, Plagiobothrys undulatus in pool",18,Right,edge,,0,99,0,,1,5,6,103,0,0,99,0,0,207,5/31/2023 12:11:26 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:11:26 AM,joannatang@umail.ucsb.edu_ucsb,-119.88881726864,34.4197802700836
3691,2ca8ee0e-085b-47a6-b3c0-20219c040ba1,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Reference,minor,UNLISTED,Ellwood Mesa,,,,,,,13,15:41,,"Alopecurus saccatus, Plagiobothrys undulatus in pool",2,Right,transition,,0,99,0,,2,4,6,104,0,0,99,0,0,207,5/31/2023 12:11:31 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:11:31 AM,joannatang@umail.ucsb.edu_ucsb,-119.888882672208,34.4198711056842
3692,e6a03018-7e7f-4054-a0a9-f74277b82059,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Reference,minor,UNLISTED,Ellwood Mesa,,,,,,,13,15:41,,"Alopecurus saccatus, Plagiobothrys undulatus in pool",6,Right,transition,,0,99,0,,3,35,3,26,0,0,99,0,0,160,5/31/2023 12:11:35 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:11:35 AM,joannatang@umail.ucsb.edu_ucsb,-119.888908105369,34.419795876155
3693,44ee13cf-b292-4ee4-9d70-3972d45267fa,5/30/2023 7:00:00 PM,"Joanna Tang, Johnny Alonzo",yes,Reference,minor,UNLISTED,Ellwood Mesa,,,,,,,13,15:41,,"Alopecurus saccatus, Plagiobothrys undulatus in pool",10,Right,transition,,25,71,0,,3,72,5,18,0,0,71,0,25,186,5/31/2023 12:11:39 AM,joannatang@umail.ucsb.edu_ucsb,5/31/2023 12:11:39 AM,joannatang@umail.ucsb.edu_ucsb,-119.889000331184,34.4198449673887
3694,e30535b8-0a75-4a9f-b19b-264a52741913,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,4,major,UNLISTED,Ellwood,,,,,,,12,13:42,,,0,Left,edge,,0,99,0,,1,65,6,33,0,0,99,0,0,197,5/31/2023 12:12:53 AM,ccber_user,5/31/2023 12:12:53 AM,ccber_user,-119.8879615,34.41968322
3695,1a1d5c02-5db0-4ad2-9820-154ed732ee06,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,4,major,UNLISTED,Ellwood,,,,,,,12,13:42,,,4,Left,transition,,99,0,0,,1,70,6,22,0,0,0,0,99,191,5/31/2023 12:12:55 AM,ccber_user,5/31/2023 12:12:55 AM,ccber_user,-119.88789633,34.41964126
3696,6946bea2-d85a-4a4c-b55d-b65711d2d294,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,4,major,UNLISTED,Ellwood,,,,,,,12,13:42,,,8,Left,bottom,,0,99,0,,2,70,6,18,0,0,99,0,0,187,5/31/2023 12:12:56 AM,ccber_user,5/31/2023 12:12:56 AM,ccber_user,-119.88792444,34.41965066
3697,3b972d95-6dd1-401b-8528-d76653859a5b,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,major,UNLISTED,Ellwood,,,,,,,19,14:51,,Alopecurus saccatus,0,Left,edge,,1,98,0,,1,1,8,99,0,0,98,0,1,199,5/31/2023 12:12:59 AM,ccber_user,5/31/2023 12:12:59 AM,ccber_user,-119.88886824,34.41987674
3698,90407261-11e2-404d-bf31-e19aabef41bc,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,major,UNLISTED,Ellwood,,,,,,,19,14:51,,Alopecurus saccatus,4,Left,transition,,0,99,0,,3,70,2,22,0,0,99,0,0,191,5/31/2023 12:13:00 AM,ccber_user,5/31/2023 12:13:00 AM,ccber_user,-119.88887879,34.419908
3699,22b90d76-9b8c-4c7a-bcb7-0f1e987b73d4,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,major,UNLISTED,Ellwood,,,,,,,19,14:51,,Alopecurus saccatus,8,Left,bottom,,12,0,0,,3,84,2,7,0,0,0,0,12,103,5/31/2023 12:13:02 AM,ccber_user,5/31/2023 12:13:02 AM,ccber_user,-119.88887551,34.41994557
3700,2ad25c28-46af-4da5-b864-cd6a519c57cf,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,major,UNLISTED,Ellwood,,,,,,,19,14:51,,Alopecurus saccatus and Plagiobothrys undulates,12,Left,transition,,1,7,0,,2,95,1,8,0,0,7,0,1,111,5/31/2023 12:13:03 AM,ccber_user,5/31/2023 12:13:03 AM,ccber_user,-119.8888496,34.41987486
3701,791ef4fa-71b6-4419-91c2-ffeb394b98b1,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,major,UNLISTED,Ellwood,,,,,,,19,14:51,,Alopecurus saccatus,16,Left,transition,,0,99,0,,2,21,2,69,0,0,99,0,0,189,5/31/2023 12:13:05 AM,ccber_user,5/31/2023 12:13:05 AM,ccber_user,-119.88877158,34.41983097
3702,4c3c8200-522d-4ce2-9240-5e8d26f76616,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,minor,UNLISTED,Ellwood,,,,,,,13,14:51,,Alopecurus saccatus and Plagiobothrys undulates,0,Left,edge,,0,99,0,,0,0,5,100,0,0,99,0,0,199,5/31/2023 12:13:07 AM,ccber_user,5/31/2023 12:13:07 AM,ccber_user,-119.88864733,34.41986334
3703,d581330b-04d9-4757-99cb-e68f8540938b,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,minor,UNLISTED,Ellwood,,,,,,,13,14:51,,Alopecurus saccatus and Plagiobothrys undulates,4,Left,transition,,0,99,0,,3,48,2,30,0,0,99,0,0,177,5/31/2023 12:13:09 AM,ccber_user,5/31/2023 12:13:09 AM,ccber_user,-119.8887495,34.41991096
3704,f44f6feb-35ae-4c88-851d-f5cb573b9181,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,minor,UNLISTED,Ellwood,,,,,,,13,14:51,,Alopecurus saccatus and Plagiobothrys undulates,8,Left,bottom,,35,0,0,,1,20,1,45,0,0,0,0,35,100,5/31/2023 12:13:10 AM,ccber_user,5/31/2023 12:13:10 AM,ccber_user,-119.88884989,34.41988622
3705,bc8ca671-6b40-4a2b-ad71-bdad546d2e7d,5/30/2023 7:00:00 PM,"Joanna T, Johnny A",yes,Reference,minor,UNLISTED,Ellwood,,,,,,,13,14:51,,Alopecurus saccatus and Plagiobothrys undulates,12,Left,edge,,0,99,0,,2,6,3,94,0,0,99,0,0,199,5/31/2023 12:13:11 AM,ccber_user,5/31/2023 12:13:11 AM,ccber_user,-119.88887006,34.41987171
3706,1d858c1a-4bb9-4ccc-82e0-cf12f2000055,6/2/2023 7:00:00 PM,"Andy, Grace",yes,San Miguel,minor,manzanita_village,,,,,,,,25,09:33,,,1,Left,edge,,1,85,0,,1,25,6,80,0,0,85,0,1,191,6/2/2023 4:48:30 PM,ccber_user,6/2/2023 4:48:30 PM,ccber_user,-119.850853393785,34.4080205681142
3709,3924e1cf-adcf-4cf3-ba86-c665951ef960,6/2/2023 7:00:00 PM,"Andy, Grace",yes,San Miguel,minor,manzanita_village,,,,,,,,25,09:33,,,7,Right,transition,,1,5,0,,5,177,3,9,0,0,5,0,1,192,6/2/2023 5:56:27 PM,ccber_user,6/2/2023 5:56:27 PM,ccber_user,-119.852688773991,34.408329118496
3710,9a030395-60c0-4f05-bb56-4059463cb63a,6/2/2023 7:00:00 PM,"Andy, Grace",yes,San Miguel,minor,manzanita_village,,,,,,,,25,09:33,,,9,Left,transition,,1,1,0,,5,240,1,2,0,0,1,0,1,244,6/2/2023 6:08:48 PM,ccber_user,6/2/2023 6:08:48 PM,ccber_user,-119.852697343387,34.40833568054
3711,ad79f109-3e72-4692-8eee-3bce69bcf363,6/2/2023 7:00:00 PM,"Andy, Grace",yes,San Miguel,minor,manzanita_village,,,,,,,,25,09:33,,,11,Right,bottom,,0,0,0,,4,142,0,0,0,0,0,50,0,192,6/2/2023 6:15:01 PM,ccber_user,6/2/2023 6:15:01 PM,ccber_user,-119.852680571966,34.4083691032276
3712,a43ffbf2-ec17-48c1-b2f7-75f2fa64c830,6/2/2023 7:00:00 PM,"Andy, Grace",yes,San Miguel ,,manzanita_village,,,,,,,,25,09:33,,,13,Left,bottom,,0,0,0,,5,220,0,0,0,0,0,30,0,250,6/2/2023 6:23:37 PM,ccber_user,6/2/2023 6:23:37 PM,ccber_user,-119.85270020794,34.4083836049604
3713,ad9013c8-44c3-4816-a3c9-99c7ff8de6b8,6/2/2023 7:00:00 PM,Joanna Tang,yes,5,major,UNLISTED,Ellwood Mesa,,,,,,,30,13:28,,,0,Left,edge,,0,99,0,,1,17,8,26,0,0,99,0,0,142,6/3/2023 1:48:17 AM,joannatang@umail.ucsb.edu_ucsb,6/3/2023 1:48:17 AM,joannatang@umail.ucsb.edu_ucsb,-119.888779750902,34.4199686353761
3714,888d7dc6-013e-4645-9f77-2089a9fa9ac5,6/2/2023 7:00:00 PM,Joanna Tang,yes,5,major,UNLISTED,Ellwood Mesa,,,,,,,30,13:28,,,2,Right,edge,,0,99,0,,0,0,6,110,0,0,99,0,0,209,6/3/2023 1:50:06 AM,joannatang@umail.ucsb.edu_ucsb,6/3/2023 1:50:06 AM,joannatang@umail.ucsb.edu_ucsb,-119.888923683996,34.4199841873412
3715,7b391eee-ccec-476b-913e-0bfc525f9a24,6/2/2023 7:00:00 PM,Joanna Tang,yes,5,major,UNLISTED,Ellwood Mesa,,,,,,,30,13:28,,,4,Left,transition,,0,98,0,,1,3,7,60,0,0,98,0,0,161,6/3/2023 1:50:58 AM,joannatang@umail.ucsb.edu_ucsb,6/3/2023 1:50:58 AM,joannatang@umail.ucsb.edu_ucsb,-119.888842396812,34.4200059310875
3716,47ad538e-55ce-4fbc-bf2e-75b9d1a401fe,6/2/2023 7:00:00 PM,Joanna Tang,yes,5,major,UNLISTED,Ellwood Mesa,,,,,,,30,13:28,,,6,Right,transition,,0,99,0,,2,6,6,98,0,0,99,0,0,203,6/3/2023 1:59:06 AM,joannatang@umail.ucsb.edu_ucsb,6/3/2023 1:59:06 AM,joannatang@umail.ucsb.edu_ucsb,-119.888861126606,34.4200365633162
3717,db7bb2ad-cdba-4ec5-98fd-4e1261f6385a,6/2/2023 7:00:00 PM,Joanna Tang,yes,5,major,UNLISTED,Ellwood Mesa,,,,,,,30,13:28,,,8,Left,transition,,0,99,0,,2,28,3,29,0,0,99,0,0,156,6/3/2023 3:05:03 AM,joannatang@umail.ucsb.edu_ucsb,6/3/2023 3:05:03 AM,joannatang@umail.ucsb.edu_ucsb,-119.888804115355,34.4200799760945
3718,4df6ae80-47ec-4a86-b269-db42462787ed,6/2/2023 7:00:00 PM,Joanna Tang,yes,5,major,UNLISTED,Ellwood Mesa,,,,,,,30,13:28,,,10,Right,transition,,0,99,0,,2,29,4,81,0,0,99,0,0,209,6/3/2023 3:05:25 AM,joannatang@umail.ucsb.edu_ucsb,6/3/2023 3:05:25 AM,joannatang@umail.ucsb.edu_ucsb,-119.888774120783,34.4201566418246
3719,d969265a-47c4-4c0d-85ba-601fdacaf9ec,6/2/2023 7:00:00 PM,Joanna Tang,yes,5,major,UNLISTED,Ellwood Mesa,,,,,,,30,13:28,,,12,Left,bottom,,0,99,0,,2,15,1,86,0,0,99,0,0,200,6/3/2023 3:05:46 AM,joannatang@umail.ucsb.edu_ucsb,6/3/2023 3:05:46 AM,joannatang@umail.ucsb.edu_ucsb,-119.888727146756,34.4201719985754
3720,b3182d4a-25d1-4ab7-9703-96fa73e8bb12,6/2/2023 7:00:00 PM,Joanna Tang,yes,5,major,UNLISTED,Ellwood Mesa,,,,,,,30,13:28,,,14,Right,transition,,0,99,0,,1,1,4,104,0,0,99,0,0,204,6/3/2023 3:06:12 AM,joannatang@umail.ucsb.edu_ucsb,6/3/2023 3:06:12 AM,joannatang@umail.ucsb.edu_ucsb,-119.888643103433,34.4202032568236
